N_W_m N_L_m P_W_m P_L_m VCM ID_A JD_N_mA_per_um JD_P_mA_per_um VOUT_DC
5e-6 0.36e-6 2e-6 0.36e-6 0.95 1.81863E-06 0.000363725 0.000909314 0.00345222
5e-6 0.36e-6 2e-6 0.36e-6 1.00 8.80828E-07 0.000176166 0.000440414 0.00141853
5e-6 0.36e-6 2e-6 0.36e-6 1.05 3.67117E-07 7.34233E-05 0.000183558 0.00051588
5e-6 0.36e-6 2e-6 0.36e-6 1.10 1.34369E-07 2.68739E-05 6.71847E-05 0.000168165
5e-6 0.36e-6 2e-6 0.36e-6 1.15 4.47925E-08 8.9585E-06 2.23963E-05 5.07076E-05
5e-6 0.36e-6 2e-6 0.50e-6 0.55 4.5828E-07 9.16561E-05 0.00022914 1.79333
5e-6 0.36e-6 2e-6 0.50e-6 0.60 1.37874E-06 0.000275749 0.000689372 1.77717
5e-6 0.36e-6 2e-6 0.50e-6 0.65 3.62775E-06 0.000725551 0.00181388 1.72603
5e-6 0.36e-6 2e-6 0.50e-6 0.70 7.65211E-06 0.00153042 0.00382605 1.3168
5e-6 0.36e-6 2e-6 0.50e-6 0.75 6.05771E-06 0.00121154 0.00302886 0.0439839
5e-6 0.36e-6 2e-6 0.50e-6 0.80 4.25604E-06 0.000851208 0.00212802 0.0179011
5e-6 0.36e-6 2e-6 0.50e-6 0.85 2.77688E-06 0.000555375 0.00138844 0.00826616
5e-6 0.36e-6 2e-6 0.50e-6 0.90 1.64193E-06 0.000328387 0.000820967 0.00378896
5e-6 0.36e-6 2e-6 0.50e-6 0.95 8.55304E-07 0.000171061 0.000427652 0.00161708
5e-6 0.36e-6 2e-6 0.50e-6 1.00 3.8424E-07 7.68479E-05 0.00019212 0.000617838
5e-6 0.36e-6 2e-6 0.50e-6 1.05 1.49367E-07 2.98735E-05 7.46837E-05 0.000209782
5e-6 0.36e-6 2e-6 0.50e-6 1.10 5.1899E-08 1.03798E-05 2.59495E-05 6.49414E-05
5e-6 0.36e-6 2e-6 0.50e-6 1.15 1.66467E-08 3.32933E-06 8.32333E-06 1.88441E-05
5e-6 0.36e-6 10e-6 0.28e-6 0.55 4.59186E-07 9.18372E-05 4.59186E-05 1.79935
5e-6 0.36e-6 10e-6 0.28e-6 0.60 1.38724E-06 0.000277447 0.000138724 1.79785
5e-6 0.36e-6 10e-6 0.28e-6 0.65 3.69103E-06 0.000738206 0.000369103 1.79362
5e-6 0.36e-6 10e-6 0.28e-6 0.70 8.46499E-06 0.001693 0.000846499 1.7832
5e-6 0.36e-6 10e-6 0.28e-6 0.75 1.66892E-05 0.00333785 0.00166892 1.76014
5e-6 0.36e-6 10e-6 0.28e-6 0.80 2.87881E-05 0.00575762 0.00287881 1.70779
5e-6 0.36e-6 10e-6 0.28e-6 0.85 4.19724E-05 0.00839448 0.00419724 1.12631
5e-6 0.36e-6 10e-6 0.28e-6 0.90 3.33566E-05 0.00667133 0.00333566 0.0999678
5e-6 0.36e-6 10e-6 0.28e-6 0.95 2.04702E-05 0.00409405 0.00204702 0.0424041
5e-6 0.36e-6 10e-6 0.28e-6 1.00 1.10753E-05 0.00221506 0.00110753 0.0184404
5e-6 0.36e-6 10e-6 0.28e-6 1.05 5.1777E-06 0.00103554 0.00051777 0.00736385
5e-6 0.36e-6 10e-6 0.28e-6 1.10 2.08983E-06 0.000417966 0.000208983 0.00262576
5e-6 0.36e-6 10e-6 0.28e-6 1.15 7.48589E-07 0.000149718 7.48589E-05 0.000848446
5e-6 0.36e-6 10e-6 0.36e-6 0.55 4.59149E-07 9.18298E-05 4.59149E-05 1.79911
5e-6 0.36e-6 10e-6 0.36e-6 0.60 1.38689E-06 0.000277378 0.000138689 1.79701
5e-6 0.36e-6 10e-6 0.36e-6 0.65 3.68856E-06 0.000737713 0.000368856 1.791
5e-6 0.36e-6 10e-6 0.36e-6 0.70 8.45171E-06 0.00169034 0.000845171 1.77573
5e-6 0.36e-6 10e-6 0.36e-6 0.75 1.66296E-05 0.00332593 0.00166296 1.73931
5e-6 0.36e-6 10e-6 0.36e-6 0.80 2.84123E-05 0.00568247 0.00284123 1.61551
5e-6 0.36e-6 10e-6 0.36e-6 0.85 2.48286E-05 0.00496572 0.00248286 0.0999135
5e-6 0.36e-6 10e-6 0.36e-6 0.90 1.52603E-05 0.00305206 0.00152603 0.0385262
5e-6 0.36e-6 10e-6 0.36e-6 0.95 8.30148E-06 0.0016603 0.000830148 0.0162083
5e-6 0.36e-6 10e-6 0.36e-6 1.00 3.90677E-06 0.000781355 0.000390677 0.00635236
5e-6 0.36e-6 10e-6 0.36e-6 1.05 1.58364E-06 0.000316728 0.000158364 0.00223207
5e-6 0.36e-6 10e-6 0.36e-6 1.10 5.67568E-07 0.000113514 5.67568E-05 0.000710935
5e-6 0.36e-6 10e-6 0.36e-6 1.15 1.86319E-07 3.72639E-05 1.86319E-05 0.000210974
5e-6 0.36e-6 10e-6 0.50e-6 0.55 4.59091E-07 9.18181E-05 4.59091E-05 1.79872
5e-6 0.36e-6 10e-6 0.50e-6 0.60 1.38634E-06 0.000277269 0.000138634 1.79568
5e-6 0.36e-6 10e-6 0.50e-6 0.65 3.68464E-06 0.000736929 0.000368464 1.78683
5e-6 0.36e-6 10e-6 0.50e-6 0.70 8.4301E-06 0.00168602 0.00084301 1.76358
5e-6 0.36e-6 10e-6 0.50e-6 0.75 1.65195E-05 0.00330391 0.00165195 1.70075
5e-6 0.36e-6 10e-6 0.50e-6 0.80 2.08418E-05 0.00416836 0.00208418 0.174627
5e-6 0.36e-6 10e-6 0.50e-6 0.85 1.34813E-05 0.00269626 0.00134813 0.0449894
5e-6 0.36e-6 10e-6 0.50e-6 0.90 7.84258E-06 0.00156852 0.000784258 0.0188038
5e-6 0.36e-6 10e-6 0.50e-6 0.95 4.00083E-06 0.000800166 0.000400083 0.00766519
5e-6 0.36e-6 10e-6 0.50e-6 1.00 1.75694E-06 0.000351388 0.000175694 0.00283728
5e-6 0.36e-6 10e-6 0.50e-6 1.05 6.69791E-07 0.000133958 6.69791E-05 0.000941907
5e-6 0.36e-6 10e-6 0.50e-6 1.10 2.29551E-07 4.59103E-05 2.29551E-05 0.00028734
5e-6 0.36e-6 10e-6 0.50e-6 1.15 7.28336E-08 1.45667E-05 7.28336E-06 8.24556E-05
5e-6 0.36e-6 20e-6 0.28e-6 0.55 4.59234E-07 9.18469E-05 2.29617E-05 1.79968
5e-6 0.36e-6 20e-6 0.28e-6 0.60 1.38768E-06 0.000277536 6.93839E-05 1.79893
5e-6 0.36e-6 20e-6 0.28e-6 0.65 3.69404E-06 0.000738808 0.000184702 1.79682
5e-6 0.36e-6 20e-6 0.28e-6 0.70 8.48011E-06 0.00169602 0.000424005 1.79168
5e-6 0.36e-6 20e-6 0.28e-6 0.75 1.67481E-05 0.00334962 0.000837405 1.7807
5e-6 0.36e-6 20e-6 0.28e-6 0.80 2.89943E-05 0.00579887 0.00144972 1.75838
5e-6 0.36e-6 20e-6 0.28e-6 0.85 4.51112E-05 0.00902225 0.00225556 1.70748
5e-6 0.36e-6 20e-6 0.28e-6 0.90 5.88291E-05 0.0117658 0.00294146 0.787851
5e-6 0.36e-6 20e-6 0.28e-6 0.95 4.048E-05 0.00809599 0.002024 0.0950257
5e-6 0.36e-6 20e-6 0.28e-6 1.00 2.20274E-05 0.00440549 0.00110137 0.0381444
5e-6 0.36e-6 20e-6 0.28e-6 1.05 1.03236E-05 0.00206473 0.000516182 0.0148787
5e-6 0.36e-6 20e-6 0.28e-6 1.10 4.17195E-06 0.000834391 0.000208598 0.0052641
5e-6 0.36e-6 20e-6 0.28e-6 1.15 1.49522E-06 0.000299044 7.47611E-05 0.00169681
5e-6 0.36e-6 20e-6 0.36e-6 0.55 4.59216E-07 9.18433E-05 2.29608E-05 1.79956
5e-6 0.36e-6 20e-6 0.36e-6 0.60 1.38751E-06 0.000277501 6.93753E-05 1.79851
5e-6 0.36e-6 20e-6 0.36e-6 0.65 3.69282E-06 0.000738564 0.000184641 1.79552
5e-6 0.36e-6 20e-6 0.36e-6 0.70 8.47368E-06 0.00169474 0.000423684 1.78808
5e-6 0.36e-6 20e-6 0.36e-6 0.75 1.67215E-05 0.0033443 0.000836075 1.77141
5e-6 0.36e-6 20e-6 0.36e-6 0.80 2.88933E-05 0.00577866 0.00144467 1.7336
5e-6 0.36e-6 20e-6 0.36e-6 0.85 4.33151E-05 0.00866303 0.00216576 1.37251
5e-6 0.36e-6 20e-6 0.36e-6 0.90 3.03524E-05 0.00607049 0.00151762 0.0878066
5e-6 0.36e-6 20e-6 0.36e-6 0.95 1.65558E-05 0.00331115 0.000827788 0.0336138
5e-6 0.36e-6 20e-6 0.36e-6 1.00 7.79944E-06 0.00155989 0.000389972 0.0128439
5e-6 0.36e-6 20e-6 0.36e-6 1.05 3.16308E-06 0.000632617 0.000158154 0.00447582
5e-6 0.36e-6 20e-6 0.36e-6 1.10 1.13387E-06 0.000226773 5.66933E-05 0.0014219
5e-6 0.36e-6 20e-6 0.36e-6 1.15 3.72248E-07 7.44497E-05 1.86124E-05 0.000421637
5e-6 0.36e-6 20e-6 0.50e-6 0.55 4.59187E-07 9.18374E-05 2.29593E-05 1.79936
5e-6 0.36e-6 20e-6 0.50e-6 0.60 1.38723E-06 0.000277447 6.93617E-05 1.79784
5e-6 0.36e-6 20e-6 0.50e-6 0.65 3.69088E-06 0.000738177 0.000184544 1.79346
5e-6 0.36e-6 20e-6 0.50e-6 0.70 8.46345E-06 0.00169269 0.000423172 1.78233
5e-6 0.36e-6 20e-6 0.50e-6 0.75 1.66776E-05 0.00333551 0.000833878 1.75606
5e-6 0.36e-6 20e-6 0.50e-6 0.80 2.86824E-05 0.00573648 0.00143412 1.68185
5e-6 0.36e-6 20e-6 0.50e-6 0.85 2.68673E-05 0.00537345 0.00134336 0.113673
5e-6 0.36e-6 20e-6 0.50e-6 0.90 1.56564E-05 0.00313127 0.000782818 0.0396437
5e-6 0.36e-6 20e-6 0.50e-6 0.95 7.99079E-06 0.00159816 0.00039954 0.0155799
5e-6 0.36e-6 20e-6 0.50e-6 1.00 3.50984E-06 0.000701968 0.000175492 0.00569969
5e-6 0.36e-6 20e-6 0.50e-6 1.05 1.33816E-06 0.000267632 6.69081E-05 0.00188493
5e-6 0.36e-6 20e-6 0.50e-6 1.10 4.58631E-07 9.17263E-05 2.29316E-05 0.000574355
5e-6 0.36e-6 20e-6 0.50e-6 1.15 1.45518E-07 2.91037E-05 7.27592E-06 0.000164763
5e-6 0.36e-6 30e-6 0.28e-6 0.55 4.59251E-07 9.18501E-05 1.53084E-05 1.79978
5e-6 0.36e-6 30e-6 0.28e-6 0.60 1.38783E-06 0.000277565 4.62609E-05 1.79928
5e-6 0.36e-6 30e-6 0.28e-6 0.65 3.69504E-06 0.000739008 0.000123168 1.79788
5e-6 0.36e-6 30e-6 0.28e-6 0.70 8.48508E-06 0.00169702 0.000282836 1.79447
5e-6 0.36e-6 30e-6 0.28e-6 0.75 1.67669E-05 0.00335338 0.000558897 1.78726
5e-6 0.36e-6 30e-6 0.28e-6 0.80 2.90541E-05 0.00581081 0.000968469 1.77301
5e-6 0.36e-6 30e-6 0.28e-6 0.85 4.5305E-05 0.00906101 0.00151017 1.74379
5e-6 0.36e-6 30e-6 0.28e-6 0.90 6.4809E-05 0.0129618 0.0021603 1.64545
5e-6 0.36e-6 30e-6 0.28e-6 0.95 5.97943E-05 0.0119589 0.00199314 0.170936
5e-6 0.36e-6 30e-6 0.28e-6 1.00 3.28669E-05 0.00657338 0.00109556 0.0594346
5e-6 0.36e-6 30e-6 0.28e-6 1.05 1.54476E-05 0.00308951 0.000514919 0.0225698
5e-6 0.36e-6 30e-6 0.28e-6 1.10 6.25056E-06 0.00125011 0.000208352 0.00792063
5e-6 0.36e-6 30e-6 0.28e-6 1.15 2.24141E-06 0.000448282 7.47136E-05 0.0025468
5e-6 0.36e-6 30e-6 0.36e-6 0.55 4.59239E-07 9.18477E-05 1.5308E-05 1.7997
5e-6 0.36e-6 30e-6 0.36e-6 0.60 1.38771E-06 0.000277542 4.62571E-05 1.79901
5e-6 0.36e-6 30e-6 0.36e-6 0.65 3.69423E-06 0.000738846 0.000123141 1.79702
5e-6 0.36e-6 30e-6 0.36e-6 0.70 8.48084E-06 0.00169617 0.000282695 1.7921
5e-6 0.36e-6 30e-6 0.36e-6 0.75 1.67497E-05 0.00334995 0.000558325 1.78127
5e-6 0.36e-6 30e-6 0.36e-6 0.80 2.89937E-05 0.00579874 0.000966457 1.75823
5e-6 0.36e-6 30e-6 0.36e-6 0.85 4.50567E-05 0.00901134 0.00150189 1.69727
5e-6 0.36e-6 30e-6 0.36e-6 0.90 4.51831E-05 0.00903661 0.0015061 0.166169
5e-6 0.36e-6 30e-6 0.36e-6 0.95 2.47755E-05 0.0049551 0.00082585 0.0525387
5e-6 0.36e-6 30e-6 0.36e-6 1.00 1.16856E-05 0.00233712 0.000389521 0.0194972
5e-6 0.36e-6 30e-6 0.36e-6 1.05 4.74151E-06 0.000948303 0.00015805 0.00673604
5e-6 0.36e-6 30e-6 0.36e-6 1.10 1.70004E-06 0.000340007 5.66679E-05 0.00213433
5e-6 0.36e-6 30e-6 0.36e-6 1.15 5.58164E-07 0.000111633 1.86055E-05 0.000632418
5e-6 0.36e-6 30e-6 0.50e-6 0.55 4.59219E-07 9.18438E-05 1.53073E-05 1.79957
5e-6 0.36e-6 30e-6 0.50e-6 0.60 1.38753E-06 0.000277506 4.6251E-05 1.79856
5e-6 0.36e-6 30e-6 0.50e-6 0.65 3.69295E-06 0.00073859 0.000123098 1.79566
5e-6 0.36e-6 30e-6 0.50e-6 0.70 8.47413E-06 0.00169483 0.000282471 1.78833
5e-6 0.36e-6 30e-6 0.50e-6 0.75 1.67221E-05 0.00334442 0.000557403 1.77162
5e-6 0.36e-6 30e-6 0.50e-6 0.80 2.88868E-05 0.00577736 0.000962894 1.73201
5e-6 0.36e-6 30e-6 0.50e-6 0.85 3.93515E-05 0.0078703 0.00131172 0.674638
5e-6 0.36e-6 30e-6 0.50e-6 0.90 2.34543E-05 0.00469086 0.00078181 0.063327
5e-6 0.36e-6 30e-6 0.50e-6 0.95 1.19778E-05 0.00239555 0.000399259 0.0237852
5e-6 0.36e-6 30e-6 0.50e-6 1.00 5.26222E-06 0.00105244 0.000175407 0.00859382
5e-6 0.36e-6 30e-6 0.50e-6 1.05 2.00646E-06 0.000401292 6.6882E-05 0.00283099
5e-6 0.36e-6 30e-6 0.50e-6 1.10 6.87703E-07 0.000137541 2.29234E-05 0.000861624
5e-6 0.36e-6 30e-6 0.50e-6 1.15 2.18202E-07 4.36405E-05 7.27341E-06 0.000247089
5e-6 0.50e-6 0.66e-6 0.28e-6 0.55 1.27263E-07 2.54527E-05 0.000192823 1.79716
5e-6 0.50e-6 0.66e-6 0.28e-6 0.60 4.16947E-07 8.33895E-05 0.000631738 1.78976
5e-6 0.50e-6 0.66e-6 0.28e-6 0.65 1.23224E-06 0.000246447 0.00186703 1.76554
5e-6 0.50e-6 0.66e-6 0.28e-6 0.70 3.19199E-06 0.000638398 0.00483635 1.68745
5e-6 0.50e-6 0.66e-6 0.28e-6 0.75 6.36045E-06 0.00127209 0.00963704 0.430837
5e-6 0.50e-6 0.66e-6 0.28e-6 0.80 5.16629E-06 0.00103326 0.00782771 0.0382667
5e-6 0.50e-6 0.66e-6 0.28e-6 0.85 3.83355E-06 0.00076671 0.00580841 0.0181697
5e-6 0.50e-6 0.66e-6 0.28e-6 0.90 2.68015E-06 0.000536031 0.00406084 0.00938316
5e-6 0.50e-6 0.66e-6 0.28e-6 0.95 1.73172E-06 0.000346345 0.00262383 0.00482005
5e-6 0.50e-6 0.66e-6 0.28e-6 1.00 1.00817E-06 0.000201633 0.00152752 0.00233708
5e-6 0.50e-6 0.66e-6 0.28e-6 1.05 5.14657E-07 0.000102931 0.000779783 0.00102607
5e-6 0.50e-6 0.66e-6 0.28e-6 1.10 2.26543E-07 4.53087E-05 0.000343247 0.000397626
5e-6 0.50e-6 0.66e-6 0.28e-6 1.15 8.68693E-08 1.73739E-05 0.00013162 0.000136619
5e-6 0.50e-6 0.66e-6 0.36e-6 0.55 1.27243E-07 2.54487E-05 0.000192793 1.79607
5e-6 0.50e-6 0.66e-6 0.36e-6 0.60 4.16713E-07 8.33426E-05 0.000631384 1.78563
5e-6 0.50e-6 0.66e-6 0.36e-6 0.65 1.22995E-06 0.000245989 0.00186356 1.75014
5e-6 0.50e-6 0.66e-6 0.36e-6 0.70 3.16719E-06 0.000633437 0.00479877 1.611
5e-6 0.50e-6 0.66e-6 0.36e-6 0.75 3.68546E-06 0.000737093 0.00558404 0.0479152
5e-6 0.50e-6 0.66e-6 0.36e-6 0.80 2.72231E-06 0.000544462 0.00412471 0.018525
5e-6 0.50e-6 0.66e-6 0.36e-6 0.85 1.89517E-06 0.000379033 0.00287146 0.00871065
5e-6 0.50e-6 0.66e-6 0.36e-6 0.90 1.22002E-06 0.000244004 0.00184851 0.00421334
5e-6 0.50e-6 0.66e-6 0.36e-6 0.95 7.07822E-07 0.000141564 0.00107246 0.00195755
5e-6 0.50e-6 0.66e-6 0.36e-6 1.00 3.5997E-07 7.1994E-05 0.000545409 0.000832014
5e-6 0.50e-6 0.66e-6 0.36e-6 1.05 1.57653E-07 3.15305E-05 0.000238867 0.000313921
5e-6 0.50e-6 0.66e-6 0.36e-6 1.10 6.00299E-08 1.2006E-05 9.09545E-05 0.000105315
5e-6 0.50e-6 0.66e-6 0.36e-6 1.15 2.05791E-08 4.11582E-06 3.11805E-05 3.23598E-05
5e-6 0.50e-6 0.66e-6 0.50e-6 0.55 1.27211E-07 2.54422E-05 0.000192744 1.7943
5e-6 0.50e-6 0.66e-6 0.50e-6 0.60 4.16331E-07 8.32661E-05 0.000630804 1.77888
5e-6 0.50e-6 0.66e-6 0.50e-6 0.65 1.22597E-06 0.000245195 0.00185754 1.72342
5e-6 0.50e-6 0.66e-6 0.50e-6 0.70 2.74339E-06 0.000548677 0.00415665 0.400224
5e-6 0.50e-6 0.66e-6 0.50e-6 0.75 2.08941E-06 0.000417882 0.00316577 0.023534
5e-6 0.50e-6 0.66e-6 0.50e-6 0.80 1.49309E-06 0.000298618 0.00226225 0.00980259
5e-6 0.50e-6 0.66e-6 0.50e-6 0.85 9.97398E-07 0.00019948 0.00151121 0.00452333
5e-6 0.50e-6 0.66e-6 0.50e-6 0.90 6.08821E-07 0.000121764 0.000922456 0.00209089
5e-6 0.50e-6 0.66e-6 0.50e-6 0.95 3.30266E-07 6.60533E-05 0.000500404 0.000911255
5e-6 0.50e-6 0.66e-6 0.50e-6 1.00 1.55287E-07 3.10574E-05 0.000235284 0.000358591
5e-6 0.50e-6 0.66e-6 0.50e-6 1.05 6.29118E-08 1.25824E-05 9.53209E-05 0.00012523
5e-6 0.50e-6 0.66e-6 0.50e-6 1.10 2.25205E-08 4.5041E-06 3.4122E-05 3.95054E-05
5e-6 0.50e-6 0.66e-6 0.50e-6 1.15 7.38661E-09 1.47732E-06 1.11918E-05 1.16148E-05
5e-6 0.50e-6 2e-6 0.28e-6 0.55 1.27299E-07 2.54598E-05 6.36494E-05 1.79908
5e-6 0.50e-6 2e-6 0.28e-6 0.60 4.1734E-07 8.34681E-05 0.00020867 1.79669
5e-6 0.50e-6 2e-6 0.28e-6 0.65 1.23573E-06 0.000247147 0.000617866 1.78904
5e-6 0.50e-6 2e-6 0.28e-6 0.70 3.2177E-06 0.000643541 0.00160885 1.7668
5e-6 0.50e-6 2e-6 0.28e-6 0.75 7.19425E-06 0.00143885 0.00359713 1.70445
5e-6 0.50e-6 2e-6 0.28e-6 0.80 1.30677E-05 0.00261355 0.00653387 0.818594
5e-6 0.50e-6 2e-6 0.28e-6 0.85 1.05773E-05 0.00211546 0.00528866 0.0573867
5e-6 0.50e-6 2e-6 0.28e-6 0.90 7.22913E-06 0.00144583 0.00361456 0.0265046
5e-6 0.50e-6 2e-6 0.28e-6 0.95 4.51818E-06 0.000903636 0.00225909 0.0128045
5e-6 0.50e-6 2e-6 0.28e-6 1.00 2.51624E-06 0.000503248 0.00125812 0.00587355
5e-6 0.50e-6 2e-6 0.28e-6 1.05 1.2179E-06 0.00024358 0.00060895 0.00243407
5e-6 0.50e-6 2e-6 0.28e-6 1.10 5.08142E-07 0.000101628 0.000254071 0.00089258
5e-6 0.50e-6 2e-6 0.28e-6 1.15 1.86681E-07 3.73362E-05 9.33404E-05 0.000293658
5e-6 0.50e-6 2e-6 0.36e-6 0.55 1.27292E-07 2.54585E-05 6.36461E-05 1.79873
5e-6 0.50e-6 2e-6 0.36e-6 0.60 4.17266E-07 8.34531E-05 0.000208633 1.79537
5e-6 0.50e-6 2e-6 0.36e-6 0.65 1.23504E-06 0.000247008 0.000617521 1.7844
5e-6 0.50e-6 2e-6 0.36e-6 0.70 3.21256E-06 0.000642513 0.00160628 1.75094
5e-6 0.50e-6 2e-6 0.36e-6 0.75 7.15149E-06 0.0014303 0.00357574 1.63227
5e-6 0.50e-6 2e-6 0.36e-6 0.80 7.66223E-06 0.00153245 0.00383111 0.0638717
5e-6 0.50e-6 2e-6 0.36e-6 0.85 5.22434E-06 0.00104487 0.00261217 0.0253582
5e-6 0.50e-6 2e-6 0.36e-6 0.90 3.26299E-06 0.000652598 0.00163149 0.0114878
5e-6 0.50e-6 2e-6 0.36e-6 0.95 1.81832E-06 0.000363665 0.000909162 0.00506386
5e-6 0.50e-6 2e-6 0.36e-6 1.00 8.80762E-07 0.000176152 0.000440381 0.00204055
5e-6 0.50e-6 2e-6 0.36e-6 1.05 3.67106E-07 7.34211E-05 0.000183553 0.00073152
5e-6 0.50e-6 2e-6 0.36e-6 1.10 1.34368E-07 2.68736E-05 6.7184E-05 0.000235781
5e-6 0.50e-6 2e-6 0.36e-6 1.15 4.47924E-08 8.95847E-06 2.23962E-05 7.0438E-05
5e-6 0.50e-6 2e-6 0.50e-6 0.55 1.27282E-07 2.54564E-05 6.36409E-05 1.79816
5e-6 0.50e-6 2e-6 0.50e-6 0.60 4.17145E-07 8.3429E-05 0.000208573 1.79325
5e-6 0.50e-6 2e-6 0.50e-6 0.65 1.23392E-06 0.000246784 0.000616959 1.77685
5e-6 0.50e-6 2e-6 0.50e-6 0.70 3.20356E-06 0.000640711 0.00160178 1.72313
5e-6 0.50e-6 2e-6 0.50e-6 0.75 6.02944E-06 0.00120589 0.00301472 0.180824
5e-6 0.50e-6 2e-6 0.50e-6 0.80 4.25419E-06 0.000850838 0.0021271 0.0304516
5e-6 0.50e-6 2e-6 0.50e-6 0.85 2.7764E-06 0.00055528 0.0013882 0.0129363
5e-6 0.50e-6 2e-6 0.50e-6 0.90 1.64181E-06 0.000328361 0.000820904 0.0056921
5e-6 0.50e-6 2e-6 0.50e-6 0.95 8.55275E-07 0.000171055 0.000427638 0.00236752
5e-6 0.50e-6 2e-6 0.50e-6 1.00 3.84234E-07 7.68468E-05 0.000192117 0.000888195
5e-6 0.50e-6 2e-6 0.50e-6 1.05 1.49367E-07 2.98733E-05 7.46833E-05 0.000297414
5e-6 0.50e-6 2e-6 0.50e-6 1.10 5.18989E-08 1.03798E-05 2.59495E-05 9.10485E-05
5e-6 0.50e-6 2e-6 0.50e-6 1.15 1.66466E-08 3.32933E-06 8.32332E-06 2.61759E-05
5e-6 0.50e-6 10e-6 0.28e-6 0.55 1.27312E-07 2.54625E-05 1.27312E-05 1.79982
5e-6 0.50e-6 10e-6 0.28e-6 0.60 4.17491E-07 8.34983E-05 4.17491E-05 1.79935
5e-6 0.50e-6 10e-6 0.28e-6 0.65 1.23705E-06 0.000247409 0.000123705 1.79787
5e-6 0.50e-6 10e-6 0.28e-6 0.70 3.22641E-06 0.000645283 0.000322641 1.7937
5e-6 0.50e-6 10e-6 0.28e-6 0.75 7.24088E-06 0.00144818 0.000724088 1.7834
5e-6 0.50e-6 10e-6 0.28e-6 0.80 1.40032E-05 0.00280064 0.00140032 1.75997
5e-6 0.50e-6 10e-6 0.28e-6 0.85 2.38363E-05 0.00476726 0.00238363 1.70034
5e-6 0.50e-6 10e-6 0.28e-6 0.90 3.24956E-05 0.00649912 0.00324956 0.253488
5e-6 0.50e-6 10e-6 0.28e-6 0.95 2.03784E-05 0.00407569 0.00203784 0.0653992
5e-6 0.50e-6 10e-6 0.28e-6 1.00 1.10536E-05 0.00221072 0.00110536 0.0269034
5e-6 0.50e-6 10e-6 0.28e-6 1.05 5.17327E-06 0.00103465 0.000517327 0.0104858
5e-6 0.50e-6 10e-6 0.28e-6 1.10 2.08913E-06 0.000417825 0.000208913 0.00368584
5e-6 0.50e-6 10e-6 0.28e-6 1.15 7.48502E-07 0.0001497 7.48502E-05 0.00117893
5e-6 0.50e-6 10e-6 0.36e-6 0.55 1.27311E-07 2.54622E-05 1.27311E-05 1.79975
5e-6 0.50e-6 10e-6 0.36e-6 0.60 4.17477E-07 8.34954E-05 4.17477E-05 1.7991
5e-6 0.50e-6 10e-6 0.36e-6 0.65 1.23692E-06 0.000247384 0.000123692 1.79701
5e-6 0.50e-6 10e-6 0.36e-6 0.70 3.22553E-06 0.000645106 0.000322553 1.79098
5e-6 0.50e-6 10e-6 0.36e-6 0.75 7.23621E-06 0.00144724 0.000723621 1.77548
5e-6 0.50e-6 10e-6 0.36e-6 0.80 1.3981E-05 0.00279621 0.0013981 1.73624
5e-6 0.50e-6 10e-6 0.36e-6 0.85 2.28295E-05 0.0045659 0.00228295 0.991767
5e-6 0.50e-6 10e-6 0.36e-6 0.90 1.5228E-05 0.0030456 0.0015228 0.0616879
5e-6 0.50e-6 10e-6 0.36e-6 0.95 8.29453E-06 0.00165891 0.000829453 0.0241237
5e-6 0.50e-6 10e-6 0.36e-6 1.00 3.90541E-06 0.000781082 0.000390541 0.00917561
5e-6 0.50e-6 10e-6 0.36e-6 1.05 1.58343E-06 0.000316686 0.000158343 0.00316866
5e-6 0.50e-6 10e-6 0.36e-6 1.10 5.67543E-07 0.000113509 5.67543E-05 0.000997083
5e-6 0.50e-6 10e-6 0.36e-6 1.15 1.86317E-07 3.72633E-05 1.86317E-05 0.000293085
5e-6 0.50e-6 10e-6 0.50e-6 0.55 1.27309E-07 2.54618E-05 1.27309E-05 1.79965
5e-6 0.50e-6 10e-6 0.50e-6 0.60 4.17455E-07 8.34909E-05 4.17455E-05 1.79871
5e-6 0.50e-6 10e-6 0.50e-6 0.65 1.23671E-06 0.000247343 0.000123671 1.79564
5e-6 0.50e-6 10e-6 0.50e-6 0.70 3.22413E-06 0.000644827 0.000322413 1.78666
5e-6 0.50e-6 10e-6 0.50e-6 0.75 7.22855E-06 0.00144571 0.000722855 1.76249
5e-6 0.50e-6 10e-6 0.50e-6 0.80 1.39352E-05 0.00278705 0.00139352 1.68734
5e-6 0.50e-6 10e-6 0.50e-6 0.85 1.34643E-05 0.00269287 0.00134643 0.0792343
5e-6 0.50e-6 10e-6 0.50e-6 0.90 7.8394E-06 0.00156788 0.00078394 0.0289345
5e-6 0.50e-6 10e-6 0.50e-6 0.95 4.00018E-06 0.000800035 0.000400018 0.0112978
5e-6 0.50e-6 10e-6 0.50e-6 1.00 1.75683E-06 0.000351366 0.000175683 0.00408655
5e-6 0.50e-6 10e-6 0.50e-6 1.05 6.69776E-07 0.000133955 6.69776E-05 0.00133604
5e-6 0.50e-6 10e-6 0.50e-6 1.10 2.2955E-07 4.59099E-05 2.2955E-05 0.000402906
5e-6 0.50e-6 10e-6 0.50e-6 1.15 7.28335E-08 1.45667E-05 7.28335E-06 0.000114541
5e-6 0.50e-6 20e-6 0.28e-6 0.55 1.27314E-07 2.54628E-05 6.3657E-06 1.79991
