N_W_m N_L_m P_W_m P_L_m VCM NFmin_dB NF_dB Rn SOpt_real SOpt_imag
10e-6 0.36e-6 2e-6 0.36e-6 0.90 0.120137 28.3698 34294 0.999488 0.0306988
10e-6 0.36e-6 2e-6 0.36e-6 0.95 0.135275 29.3039 42534.8 0.999482 0.0310357
10e-6 0.36e-6 2e-6 0.36e-6 1.00 0.147489 30.0073 50022.1 0.999479 0.0312165
10e-6 0.36e-6 2e-6 0.36e-6 1.05 0.157709 30.5799 57078.1 0.999479 0.0312725
10e-6 0.36e-6 2e-6 0.36e-6 1.10 0.166804 31.0867 64149.6 0.999482 0.0312234
10e-6 0.36e-6 2e-6 0.36e-6 1.15 0.175376 31.5596 71535.6 0.999488 0.031092
10e-6 0.36e-6 2e-6 0.50e-6 0.55 0.0507877 22.8276 9536.76 0.999654 0.0238802
10e-6 0.36e-6 2e-6 0.50e-6 0.60 0.0456985 21.5971 7171.32 0.99962 0.0247796
10e-6 0.36e-6 2e-6 0.50e-6 0.65 0.0337216 18.6899 3647.33 0.999569 0.0254889
10e-6 0.36e-6 2e-6 0.50e-6 0.70 0.0395862 19.5947 4503.64 0.999523 0.0274181
10e-6 0.36e-6 2e-6 0.50e-6 0.75 0.0678 23.6842 11625.9 0.999495 0.0295909
10e-6 0.36e-6 2e-6 0.50e-6 0.80 0.0919747 26.0092 19893.1 0.999475 0.0307088
10e-6 0.36e-6 2e-6 0.50e-6 0.85 0.110838 27.4313 27618.7 0.999459 0.0314627
10e-6 0.36e-6 2e-6 0.50e-6 0.90 0.125935 28.4227 34714 0.999447 0.0319594
10e-6 0.36e-6 2e-6 0.50e-6 0.95 0.13844 29.1906 41437.8 0.999441 0.0322523
10e-6 0.36e-6 2e-6 0.50e-6 1.00 0.149071 29.834 48062.2 0.99944 0.0323733
10e-6 0.36e-6 2e-6 0.50e-6 1.05 0.158408 30.4084 54866.2 0.999443 0.0323502
10e-6 0.36e-6 2e-6 0.50e-6 1.10 0.16696 30.9463 62106.9 0.99945 0.0322048
10e-6 0.36e-6 2e-6 0.50e-6 1.15 0.17517 31.4585 69888 0.99946 0.0319724
10e-6 0.36e-6 10e-6 0.28e-6 0.55 0.098668 27.2941 26754.9 0.99918 0.0394205
10e-6 0.36e-6 10e-6 0.28e-6 0.60 0.090461 26.2983 21261.8 0.999138 0.0403072
10e-6 0.36e-6 10e-6 0.28e-6 0.65 0.0720894 24.0577 12671.9 0.999083 0.0412523
10e-6 0.36e-6 10e-6 0.28e-6 0.70 0.0484877 20.3729 5395.93 0.999009 0.0421135
10e-6 0.36e-6 10e-6 0.28e-6 0.75 0.0307571 16.2895 2076.78 0.99892 0.0426329
10e-6 0.36e-6 10e-6 0.28e-6 0.80 0.0183889 11.9247 728.522 0.998895 0.0403425
10e-6 0.36e-6 10e-6 0.28e-6 0.85 0.0261108 14.5515 1375.37 0.998858 0.0429564
10e-6 0.36e-6 10e-6 0.28e-6 0.90 0.043786 18.7038 3657.97 0.998876 0.0444051
10e-6 0.36e-6 10e-6 0.28e-6 0.95 0.0660125 22.1543 8156.89 0.998905 0.0447588
10e-6 0.36e-6 10e-6 0.28e-6 1.00 0.093375 25.1527 16319.1 0.998932 0.044762
10e-6 0.36e-6 10e-6 0.28e-6 1.05 0.120049 27.3886 27341.6 0.998958 0.0445184
10e-6 0.36e-6 10e-6 0.28e-6 1.10 0.137386 28.6692 36735.8 0.998987 0.0440344
10e-6 0.36e-6 10e-6 0.28e-6 1.15 0.147274 29.4258 43737.1 0.999023 0.0433168
10e-6 0.36e-6 10e-6 0.36e-6 0.55 0.0839143 24.7714 14943.4 0.998959 0.0441822
10e-6 0.36e-6 10e-6 0.36e-6 0.60 0.0776009 23.916 12262.6 0.998912 0.0450465
10e-6 0.36e-6 10e-6 0.36e-6 0.65 0.0638209 22.0254 7916.71 0.998851 0.0459535
10e-6 0.36e-6 10e-6 0.36e-6 0.70 0.044138 18.6763 3634.4 0.998769 0.0467086
10e-6 0.36e-6 10e-6 0.36e-6 0.75 0.027495 14.5998 1391.21 0.998697 0.046373
10e-6 0.36e-6 10e-6 0.36e-6 0.80 0.0269636 14.2872 1291.16 0.998733 0.0452975
10e-6 0.36e-6 10e-6 0.36e-6 0.85 0.048818 19.0805 3993.69 0.998729 0.0475341
10e-6 0.36e-6 10e-6 0.36e-6 0.90 0.0734446 22.5154 8867.86 0.998749 0.0480624
10e-6 0.36e-6 10e-6 0.36e-6 0.95 0.0986072 25.0785 16040.5 0.99877 0.0481445
10e-6 0.36e-6 10e-6 0.36e-6 1.00 0.118944 26.7963 23847.3 0.998795 0.0478968
10e-6 0.36e-6 10e-6 0.36e-6 1.05 0.131675 27.8433 30362.7 0.998829 0.0473425
10e-6 0.36e-6 10e-6 0.36e-6 1.10 0.140006 28.6067 36207.9 0.998874 0.0464857
10e-6 0.36e-6 10e-6 0.36e-6 1.15 0.147475 29.3285 42765 0.99893 0.0453859
10e-6 0.36e-6 10e-6 0.50e-6 0.55 0.0707362 21.53 7056.77 0.998504 0.0525371
10e-6 0.36e-6 10e-6 0.50e-6 0.60 0.0664399 20.8861 6077.36 0.998449 0.053365
10e-6 0.36e-6 10e-6 0.50e-6 0.65 0.0574783 19.528 4431.8 0.998381 0.0542003
10e-6 0.36e-6 10e-6 0.50e-6 0.70 0.0421577 16.8183 2351.48 0.998299 0.0546557
10e-6 0.36e-6 10e-6 0.50e-6 0.75 0.028414 13.5373 1078.35 0.998438 0.0501583
10e-6 0.36e-6 10e-6 0.50e-6 0.80 0.0503559 18.1958 3247.99 0.998406 0.0531859
10e-6 0.36e-6 10e-6 0.50e-6 0.85 0.0760365 21.6642 7279.5 0.998415 0.0541056
10e-6 0.36e-6 10e-6 0.50e-6 0.90 0.098562 23.9405 12329.4 0.99843 0.0543528
10e-6 0.36e-6 10e-6 0.50e-6 0.95 0.1156 25.442 17442.4 0.998454 0.0542005
10e-6 0.36e-6 10e-6 0.50e-6 1.00 0.126938 26.4715 22122.4 0.998494 0.053647
10e-6 0.36e-6 10e-6 0.50e-6 1.05 0.134568 27.3002 26784.1 0.998553 0.0526932
10e-6 0.36e-6 10e-6 0.50e-6 1.10 0.140785 28.1095 32282.2 0.99863 0.0513581
10e-6 0.36e-6 10e-6 0.50e-6 1.15 0.147116 28.9531 39215 0.998718 0.0497654
10e-6 0.36e-6 20e-6 0.28e-6 0.55 0.104419 25.87 19250 0.998011 0.0620495
10e-6 0.36e-6 20e-6 0.28e-6 0.60 0.0984665 25.2149 16546.9 0.997952 0.062886
10e-6 0.36e-6 20e-6 0.28e-6 0.65 0.0865909 23.9317 12301.1 0.997883 0.0637718
10e-6 0.36e-6 20e-6 0.28e-6 0.70 0.0662448 21.4526 6928.73 0.997803 0.0645691
10e-6 0.36e-6 20e-6 0.28e-6 0.75 0.0454138 18.0855 3164.12 0.997713 0.0651041
10e-6 0.36e-6 20e-6 0.28e-6 0.80 0.0292901 14.3425 1307.61 0.997637 0.0648592
10e-6 0.36e-6 20e-6 0.28e-6 0.85 0.0178315 10.3615 492.962 0.997809 0.0595428
10e-6 0.36e-6 20e-6 0.28e-6 0.90 0.0266965 13.4896 1065.67 0.997793 0.0619176
10e-6 0.36e-6 20e-6 0.28e-6 0.95 0.0426565 17.3632 2671.87 0.997851 0.0626672
10e-6 0.36e-6 20e-6 0.28e-6 1.00 0.0648354 21.0032 6243.2 0.997929 0.0624378
10e-6 0.36e-6 20e-6 0.28e-6 1.05 0.0923784 24.193 13067.8 0.998009 0.0617627
10e-6 0.36e-6 20e-6 0.28e-6 1.10 0.113917 26.2184 20862.6 0.998096 0.0606598
10e-6 0.36e-6 20e-6 0.28e-6 1.15 0.124812 27.2913 26724.5 0.998197 0.0591284
10e-6 0.36e-6 20e-6 0.36e-6 0.55 0.0892055 23.1238 10201.7 0.997338 0.0715218
10e-6 0.36e-6 20e-6 0.36e-6 0.60 0.0841704 22.527 8885.23 0.997273 0.0723169
10e-6 0.36e-6 20e-6 0.36e-6 0.65 0.0752749 21.4531 6927.47 0.997196 0.0731427
10e-6 0.36e-6 20e-6 0.36e-6 0.70 0.0594335 19.3224 4221.88 0.997109 0.0738289
10e-6 0.36e-6 20e-6 0.36e-6 0.75 0.0411938 16.1569 2011.01 0.997021 0.0740218
10e-6 0.36e-6 20e-6 0.36e-6 0.80 0.0249895 12.1128 762.36 0.99716 0.070133
10e-6 0.36e-6 20e-6 0.36e-6 0.85 0.03121 13.8906 1173.31 0.997342 0.0685399
10e-6 0.36e-6 20e-6 0.36e-6 0.90 0.0511034 18.0064 3105.69 0.997383 0.0696339
10e-6 0.36e-6 20e-6 0.36e-6 0.95 0.074447 21.3166 6712.55 0.997457 0.0694511
10e-6 0.36e-6 20e-6 0.36e-6 1.00 0.0970071 23.7856 11890.3 0.997544 0.0686868
10e-6 0.36e-6 20e-6 0.36e-6 1.05 0.111573 25.282 16802.9 0.99765 0.0673891
10e-6 0.36e-6 20e-6 0.36e-6 1.10 0.119381 26.2576 21049.2 0.997784 0.0655438
10e-6 0.36e-6 20e-6 0.36e-6 1.15 0.125555 27.1594 25920 0.997942 0.0632518
10e-6 0.36e-6 20e-6 0.50e-6 0.55 0.0751897 19.6112 4513.03 0.995919 0.0881097
10e-6 0.36e-6 20e-6 0.50e-6 0.60 0.0712889 19.1115 4016.95 0.995841 0.0888402
10e-6 0.36e-6 20e-6 0.50e-6 0.65 0.0654395 18.3314 3348.16 0.995756 0.0895662
10e-6 0.36e-6 20e-6 0.50e-6 0.70 0.0545505 16.7575 2315.15 0.995668 0.0900284
10e-6 0.36e-6 20e-6 0.50e-6 0.75 0.0394576 14.1108 1235.94 0.995659 0.0890576
10e-6 0.36e-6 20e-6 0.50e-6 0.80 0.0327873 12.6984 879.3 0.996385 0.0797561
10e-6 0.36e-6 20e-6 0.50e-6 0.85 0.0566035 17.2662 2609.93 0.99637 0.0821483
10e-6 0.36e-6 20e-6 0.50e-6 0.90 0.078944 20.2135 5193.18 0.996442 0.0821839
10e-6 0.36e-6 20e-6 0.50e-6 0.95 0.0973155 22.22 8272.43 0.996538 0.0814992
10e-6 0.36e-6 20e-6 0.50e-6 1.00 0.10921 23.5454 11243.2 0.996673 0.0801248
10e-6 0.36e-6 20e-6 0.50e-6 1.05 0.116004 24.5431 14160.7 0.996856 0.0780348
10e-6 0.36e-6 20e-6 0.50e-6 1.10 0.120774 25.5202 17748 0.997087 0.0752412
10e-6 0.36e-6 20e-6 0.50e-6 1.15 0.125544 26.584 22690.7 0.997343 0.0719718
10e-6 0.36e-6 30e-6 0.28e-6 0.55 0.106364 24.7166 14736.2 0.996335 0.0845618
10e-6 0.36e-6 30e-6 0.28e-6 0.60 0.101085 24.1755 13003.4 0.996262 0.085348
10e-6 0.36e-6 30e-6 0.28e-6 0.65 0.0922328 23.264 10532 0.996179 0.0861739
10e-6 0.36e-6 30e-6 0.28e-6 0.70 0.0761987 21.4995 6998.52 0.996092 0.0869009
10e-6 0.36e-6 30e-6 0.28e-6 0.75 0.0561907 18.7958 3732.1 0.996003 0.0873683
10e-6 0.36e-6 30e-6 0.28e-6 0.80 0.0382108 15.4966 1719.38 0.995929 0.0872617
10e-6 0.36e-6 30e-6 0.28e-6 0.85 0.023287 11.527 659.499 0.996049 0.0841177
10e-6 0.36e-6 30e-6 0.28e-6 0.90 0.0199226 10.33 488.72 0.996452 0.0783958
10e-6 0.36e-6 30e-6 0.28e-6 0.95 0.0333368 14.4635 1345.21 0.996475 0.0804269
10e-6 0.36e-6 30e-6 0.28e-6 1.00 0.0517424 18.2661 3298.86 0.996611 0.0800338
10e-6 0.36e-6 30e-6 0.28e-6 1.05 0.0767533 21.8354 7567.96 0.996763 0.0789376
10e-6 0.36e-6 30e-6 0.28e-6 1.10 0.0988067 24.2965 13376.7 0.996929 0.0772222
10e-6 0.36e-6 30e-6 0.28e-6 1.15 0.109856 25.5867 18022.9 0.997122 0.0748839
10e-6 0.36e-6 30e-6 0.36e-6 0.55 0.0911478 21.8834 7645.86 0.994982 0.0986799
10e-6 0.36e-6 30e-6 0.36e-6 0.60 0.0864379 21.3676 6783.81 0.9949 0.0994058
10e-6 0.36e-6 30e-6 0.36e-6 0.65 0.07951 20.5794 5649.39 0.99481 0.100148
10e-6 0.36e-6 30e-6 0.36e-6 0.70 0.0672971 19.0872 3992.04 0.994718 0.10074
10e-6 0.36e-6 30e-6 0.36e-6 0.75 0.0506209 16.6394 2250.5 0.994637 0.100904
10e-6 0.36e-6 30e-6 0.36e-6 0.80 0.0336654 13.3141 1019.92 0.994669 0.0993785
10e-6 0.36e-6 30e-6 0.36e-6 0.85 0.0235088 10.5704 519.146 0.995543 0.0886184
10e-6 0.36e-6 30e-6 0.36e-6 0.90 0.0412415 15.1616 1587.76 0.995551 0.0910083
10e-6 0.36e-6 30e-6 0.36e-6 0.95 0.0620103 18.7403 3683.51 0.995689 0.0906411
10e-6 0.36e-6 30e-6 0.36e-6 1.00 0.0837712 21.5608 7098.07 0.995862 0.0893725
10e-6 0.36e-6 30e-6 0.36e-6 1.05 0.0985566 23.3225 10674.9 0.996072 0.0873402
10e-6 0.36e-6 30e-6 0.36e-6 1.10 0.105798 24.4266 13781.1 0.996333 0.0845169
10e-6 0.36e-6 30e-6 0.36e-6 1.15 0.11095 25.4357 17401.3 0.996637 0.0810442
10e-6 0.36e-6 30e-6 0.50e-6 0.55 0.0768657 18.2753 3298.55 0.992095 0.123342
10e-6 0.36e-6 30e-6 0.50e-6 0.60 0.0729909 17.8151 2961.8 0.992001 0.123975
10e-6 0.36e-6 30e-6 0.50e-6 0.65 0.0681028 17.2044 2566.65 0.991903 0.124585
10e-6 0.36e-6 30e-6 0.50e-6 0.70 0.0599158 16.1152 1986.22 0.991817 0.124935
10e-6 0.36e-6 30e-6 0.50e-6 0.75 0.0472883 14.1884 1256.73 0.991805 0.124344
10e-6 0.36e-6 30e-6 0.50e-6 0.80 0.0319411 11.1666 602.2 0.9932 0.111078
10e-6 0.36e-6 30e-6 0.50e-6 0.85 0.0470369 14.4391 1335.52 0.993548 0.10979
10e-6 0.36e-6 30e-6 0.50e-6 0.90 0.0680021 17.682 2873.32 0.99368 0.109799
10e-6 0.36e-6 30e-6 0.50e-6 0.95 0.085882 19.9239 4848.78 0.99388 0.108603
10e-6 0.36e-6 30e-6 0.50e-6 1.00 0.0975027 21.4003 6832.98 0.994156 0.106422
10e-6 0.36e-6 30e-6 0.50e-6 1.05 0.103628 22.4818 8780.72 0.994523 0.103214
10e-6 0.36e-6 30e-6 0.50e-6 1.10 0.107503 23.546 11235.2 0.994979 0.0989824
10e-6 0.36e-6 30e-6 0.50e-6 1.15 0.111263 24.7362 14796.6 0.99548 0.0940583
10e-6 0.50e-6 0.66e-6 0.28e-6 0.55 0.0696253 29.4623 44124.6 0.999848 0.0163603
10e-6 0.50e-6 0.66e-6 0.28e-6 0.60 0.059999 27.7782 29925 0.999831 0.0170663
10e-6 0.50e-6 0.66e-6 0.28e-6 0.65 0.0448784 24.5262 14126.1 0.999796 0.018324
10e-6 0.50e-6 0.66e-6 0.28e-6 0.70 0.0308374 20.1695 5148.43 0.99973 0.020075
10e-6 0.50e-6 0.66e-6 0.28e-6 0.75 0.0490656 22.6847 9226.32 0.999632 0.0247624
10e-6 0.50e-6 0.66e-6 0.28e-6 0.80 0.0747635 24.786 14998 0.999515 0.0292552
10e-6 0.50e-6 0.66e-6 0.28e-6 0.85 0.094367 25.8008 18957.9 0.999429 0.0320583
10e-6 0.50e-6 0.66e-6 0.28e-6 0.90 0.109826 26.5435 22502.8 0.999373 0.0337948
10e-6 0.50e-6 0.66e-6 0.28e-6 0.95 0.122948 27.1913 26129.7 0.999339 0.0348434
10e-6 0.50e-6 0.66e-6 0.28e-6 1.00 0.134491 27.7758 29901 0.999319 0.0354668
10e-6 0.50e-6 0.66e-6 0.28e-6 1.05 0.14482 28.3011 33752 0.999308 0.0358385
10e-6 0.50e-6 0.66e-6 0.28e-6 1.10 0.154188 28.7724 37626.6 0.999302 0.0360603
10e-6 0.50e-6 0.66e-6 0.28e-6 1.15 0.16282 29.1983 41508.2 0.9993 0.0361893
10e-6 0.50e-6 0.66e-6 0.36e-6 0.55 0.0591812 27.781 29944.4 0.999838 0.0166766
10e-6 0.50e-6 0.66e-6 0.36e-6 0.60 0.05275 26.417 21859.9 0.999821 0.0173812
10e-6 0.50e-6 0.66e-6 0.36e-6 0.65 0.0411532 23.5824 11356.9 0.999785 0.0186277
10e-6 0.50e-6 0.66e-6 0.36e-6 0.70 0.0356896 21.173 6499.7 0.999709 0.0213235
10e-6 0.50e-6 0.66e-6 0.36e-6 0.75 0.0621046 24.4259 13801.1 0.999609 0.0260459
10e-6 0.50e-6 0.66e-6 0.36e-6 0.80 0.0821133 25.3971 17271.2 0.999501 0.0298036
10e-6 0.50e-6 0.66e-6 0.36e-6 0.85 0.0978954 26.0282 19979.6 0.999419 0.0323873
10e-6 0.50e-6 0.66e-6 0.36e-6 0.90 0.111492 26.6195 22900.5 0.999364 0.03406
10e-6 0.50e-6 0.66e-6 0.36e-6 0.95 0.123674 27.2024 26196.6 0.99933 0.0350813
10e-6 0.50e-6 0.66e-6 0.36e-6 1.00 0.134712 27.7588 29784.3 0.999311 0.0356852
10e-6 0.50e-6 0.66e-6 0.36e-6 1.05 0.144788 28.2757 33554.3 0.999301 0.0360364
10e-6 0.50e-6 0.66e-6 0.36e-6 1.10 0.154077 28.7503 37435.4 0.999296 0.0362341
10e-6 0.50e-6 0.66e-6 0.36e-6 1.15 0.162732 29.1852 41383.5 0.999294 0.0363362
10e-6 0.50e-6 0.66e-6 0.50e-6 0.55 0.0497973 25.7379 18688.1 0.999821 0.0172318
10e-6 0.50e-6 0.66e-6 0.50e-6 0.60 0.0467524 24.8759 15314.6 0.999804 0.0179328
10e-6 0.50e-6 0.66e-6 0.50e-6 0.65 0.0387216 22.6677 9190.52 0.999769 0.0191119
10e-6 0.50e-6 0.66e-6 0.50e-6 0.70 0.0495444 23.6637 11572 0.999694 0.022665
10e-6 0.50e-6 0.66e-6 0.50e-6 0.75 0.0691003 24.9464 15564.6 0.999586 0.0269371
10e-6 0.50e-6 0.66e-6 0.50e-6 0.80 0.0853031 25.515 17747.9 0.999484 0.0303574
10e-6 0.50e-6 0.66e-6 0.50e-6 0.85 0.0993172 26.0212 19947.4 0.999403 0.0328508
10e-6 0.50e-6 0.66e-6 0.50e-6 0.90 0.112166 26.5713 22647.4 0.999348 0.0344911
10e-6 0.50e-6 0.66e-6 0.50e-6 0.95 0.123992 27.142 25834.2 0.999315 0.0354925
10e-6 0.50e-6 0.66e-6 0.50e-6 1.00 0.134835 27.6987 29374.1 0.999296 0.0360758
10e-6 0.50e-6 0.66e-6 0.50e-6 1.05 0.144793 28.2226 33145.8 0.999287 0.0364017
10e-6 0.50e-6 0.66e-6 0.50e-6 1.10 0.154001 28.7079 37070.6 0.999283 0.036568
10e-6 0.50e-6 0.66e-6 0.50e-6 1.15 0.162604 29.1547 41092.4 0.999283 0.0366358
10e-6 0.50e-6 2e-6 0.28e-6 0.55 0.0929088 30.9978 62858.2 0.999795 0.0194113
10e-6 0.50e-6 2e-6 0.28e-6 0.60 0.0814564 29.5443 44964.5 0.999777 0.0201091
10e-6 0.50e-6 2e-6 0.28e-6 0.65 0.0619981 26.5716 22652.8 0.99974 0.021355
10e-6 0.50e-6 2e-6 0.28e-6 0.70 0.0413893 22.1155 8086.92 0.999673 0.0231756
10e-6 0.50e-6 2e-6 0.28e-6 0.75 0.027208 17.3829 2686.48 0.999572 0.024949
10e-6 0.50e-6 2e-6 0.28e-6 0.80 0.0435812 20.1778 5157.85 0.999459 0.0297758
10e-6 0.50e-6 2e-6 0.28e-6 0.85 0.0717779 23.3749 10822.7 0.999343 0.0340814
10e-6 0.50e-6 2e-6 0.28e-6 0.90 0.0954074 25.1935 16476.3 0.99928 0.0361342
10e-6 0.50e-6 2e-6 0.28e-6 0.95 0.113826 26.3839 21687.3 0.999246 0.0372349
10e-6 0.50e-6 2e-6 0.28e-6 1.00 0.12832 27.2376 26409.3 0.999228 0.0378395
10e-6 0.50e-6 2e-6 0.28e-6 1.05 0.139906 27.8848 30661.1 0.999219 0.038159
10e-6 0.50e-6 2e-6 0.28e-6 1.10 0.149536 28.4072 34586.3 0.999216 0.0383006
10e-6 0.50e-6 2e-6 0.28e-6 1.15 0.158123 28.8649 38435.4 0.999218 0.0383216
10e-6 0.50e-6 2e-6 0.36e-6 0.55 0.0776126 28.8027 37898.8 0.999769 0.0203678
10e-6 0.50e-6 2e-6 0.36e-6 0.60 0.069372 27.5643 28483.4 0.99975 0.0210612
10e-6 0.50e-6 2e-6 0.36e-6 0.65 0.0549314 25.0193 15829.8 0.999711 0.0222976
10e-6 0.50e-6 2e-6 0.36e-6 0.70 0.0376124 20.915 6121.8 0.99964 0.0240549
10e-6 0.50e-6 2e-6 0.36e-6 0.75 0.0342758 18.9912 3912.89 0.999541 0.0267756
10e-6 0.50e-6 2e-6 0.36e-6 0.80 0.0639368 23.0992 10154.3 0.999413 0.0320732
10e-6 0.50e-6 2e-6 0.36e-6 0.85 0.0875496 24.8319 15156.4 0.999315 0.0351797
10e-6 0.50e-6 2e-6 0.36e-6 0.90 0.105092 25.876 19288.4 0.999255 0.0369365
10e-6 0.50e-6 2e-6 0.36e-6 0.95 0.118885 26.6493 23056.9 0.999221 0.0379398
10e-6 0.50e-6 2e-6 0.36e-6 1.00 0.130337 27.2877 26715.6 0.999203 0.0384809
10e-6 0.50e-6 2e-6 0.36e-6 1.05 0.140286 27.846 30387.4 0.999196 0.0387347
10e-6 0.50e-6 2e-6 0.36e-6 1.10 0.149353 28.357 34187.9 0.999197 0.0388004
10e-6 0.50e-6 2e-6 0.36e-6 1.15 0.157936 28.8358 38178.4 0.999202 0.038742
10e-6 0.50e-6 2e-6 0.50e-6 0.55 0.0640942 26.001 19857.5 0.99972 0.0220478
10e-6 0.50e-6 2e-6 0.50e-6 0.60 0.0591286 25.1083 16158.7 0.999699 0.0227336
10e-6 0.50e-6 2e-6 0.50e-6 0.65 0.0498925 23.2481 10511.4 0.999659 0.0239478
10e-6 0.50e-6 2e-6 0.50e-6 0.70 0.0356609 19.7534 4673.27 0.999591 0.0253345
10e-6 0.50e-6 2e-6 0.50e-6 0.75 0.053704 22.2445 8331.61 0.999489 0.0295459
10e-6 0.50e-6 2e-6 0.50e-6 0.80 0.0771176 24.1622 12983.5 0.999357 0.033903
10e-6 0.50e-6 2e-6 0.50e-6 0.85 0.0946135 25.144 16288.9 0.999264 0.036583
10e-6 0.50e-6 2e-6 0.50e-6 0.90 0.108507 25.8794 19303.3 0.999204 0.0382236
10e-6 0.50e-6 2e-6 0.50e-6 0.95 0.120364 26.5316 22438.8 0.999171 0.039163
10e-6 0.50e-6 2e-6 0.50e-6 1.00 0.13082 27.1359 25795.8 0.999156 0.0396384
10e-6 0.50e-6 2e-6 0.50e-6 1.05 0.140284 27.7039 29406.6 0.999152 0.0398114
10e-6 0.50e-6 2e-6 0.50e-6 1.10 0.1491 28.2433 33302.4 0.999157 0.0397806
10e-6 0.50e-6 2e-6 0.50e-6 1.15 0.157552 28.7549 37472.5 0.999166 0.0396212
10e-6 0.50e-6 10e-6 0.28e-6 0.55 0.108703 28.9649 39333.1 0.999261 0.0375901
10e-6 0.50e-6 10e-6 0.28e-6 0.60 0.101746 28.2623 33450 0.999233 0.0382477
10e-6 0.50e-6 10e-6 0.28e-6 0.65 0.0913694 27.0481 25278.4 0.99918 0.0394431
10e-6 0.50e-6 10e-6 0.28e-6 0.70 0.073329 24.6394 14495.5 0.999092 0.041208
10e-6 0.50e-6 10e-6 0.28e-6 0.75 0.0520776 21.0094 6255.34 0.998968 0.0432589
10e-6 0.50e-6 10e-6 0.28e-6 0.80 0.0347395 16.9029 2399.34 0.998825 0.0449011
10e-6 0.50e-6 10e-6 0.28e-6 0.85 0.022386 12.761 893.78 0.998741 0.0440493
10e-6 0.50e-6 10e-6 0.28e-6 0.90 0.0404537 17.1511 2543.13 0.99861 0.0491195
10e-6 0.50e-6 10e-6 0.28e-6 0.95 0.0639667 20.676 5788.35 0.998552 0.0513773
10e-6 0.50e-6 10e-6 0.28e-6 1.00 0.089816 23.4523 11013.8 0.998556 0.0519454
10e-6 0.50e-6 10e-6 0.28e-6 1.05 0.112411 25.361 17120.4 0.998574 0.0519452
10e-6 0.50e-6 10e-6 0.28e-6 1.10 0.126751 26.4365 21945.5 0.998602 0.0515881
10e-6 0.50e-6 10e-6 0.28e-6 1.15 0.135886 27.1183 25684.6 0.99864 0.0509472
10e-6 0.50e-6 10e-6 0.36e-6 0.55 0.0919414 26.1884 20728.8 0.999052 0.0423544
10e-6 0.50e-6 10e-6 0.36e-6 0.60 0.0861294 25.5388 17841.6 0.99902 0.0429923
10e-6 0.50e-6 10e-6 0.36e-6 0.65 0.0782445 24.5104 14068.8 0.99896 0.0441596
10e-6 0.50e-6 10e-6 0.36e-6 0.70 0.0646015 22.488 8812.13 0.998863 0.0458757
10e-6 0.50e-6 10e-6 0.36e-6 0.75 0.0466379 19.1889 4095.88 0.998727 0.0477853
10e-6 0.50e-6 10e-6 0.36e-6 0.80 0.0296875 14.9351 1506.84 0.998629 0.0478237
10e-6 0.50e-6 10e-6 0.36e-6 0.85 0.0420183 17.3289 2651.38 0.998542 0.0505003
10e-6 0.50e-6 10e-6 0.36e-6 0.90 0.0672426 20.8644 6046.72 0.998416 0.053948
10e-6 0.50e-6 10e-6 0.36e-6 0.95 0.0905662 23.2216 10440.7 0.998389 0.0549577
10e-6 0.50e-6 10e-6 0.36e-6 1.00 0.108053 24.7075 14720.2 0.998395 0.0551209
10e-6 0.50e-6 10e-6 0.36e-6 1.05 0.119358 25.6286 18210.3 0.998423 0.0547767
10e-6 0.50e-6 10e-6 0.36e-6 1.10 0.127678 26.3401 21460.9 0.99847 0.0540386
10e-6 0.50e-6 10e-6 0.36e-6 1.15 0.135592 27.0245 25133.5 0.998532 0.0530137
10e-6 0.50e-6 10e-6 0.50e-6 0.55 0.0766769 22.6297 9104.96 0.998616 0.0507146
10e-6 0.50e-6 10e-6 0.50e-6 0.60 0.072198 22.0726 8002.85 0.998578 0.0513221
10e-6 0.50e-6 10e-6 0.50e-6 0.65 0.0669271 21.3125 6709.63 0.998509 0.0524444
10e-6 0.50e-6 10e-6 0.50e-6 0.70 0.0580057 19.8732 4802.55 0.998398 0.0540692
10e-6 0.50e-6 10e-6 0.50e-6 0.75 0.0439055 17.2342 2592.78 0.998261 0.0555541
10e-6 0.50e-6 10e-6 0.50e-6 0.80 0.0391801 15.9984 1938.42 0.998344 0.0533261
10e-6 0.50e-6 10e-6 0.50e-6 0.85 0.0656576 19.9695 4910.83 0.998131 0.0585317
10e-6 0.50e-6 10e-6 0.50e-6 0.90 0.0867565 22.0992 8050.19 0.998046 0.0604622
10e-6 0.50e-6 10e-6 0.50e-6 0.95 0.101915 23.4335 10963.3 0.998027 0.0610511
10e-6 0.50e-6 10e-6 0.50e-6 1.00 0.112343 24.363 13591.8 0.99805 0.060873
10e-6 0.50e-6 10e-6 0.50e-6 1.05 0.120166 25.1425 16274.1 0.998106 0.0601213
10e-6 0.50e-6 10e-6 0.50e-6 1.10 0.1272 25.9134 19445.6 0.998188 0.0589035
10e-6 0.50e-6 10e-6 0.50e-6 1.15 0.134537 26.7087 23364.2 0.998286 0.0573862
10e-6 0.50e-6 20e-6 0.28e-6 0.55 0.109782 26.8165 23950.9 0.998132 0.0602278
10e-6 0.50e-6 20e-6 0.28e-6 0.60 0.103933 26.2769 21146.2 0.998091 0.0608364
10e-6 0.50e-6 20e-6 0.28e-6 0.65 0.0967847 25.501 17677.8 0.998015 0.0619704
