VDS_set_V W_m L_m VBIAS_set_V VGS_actual_V VDS_actual_V VBS_actual_V ID_A JD_mA_per_um Pdc_mW gm_S gds_S gm_ID_1_per_V ro_Ohm gmro Rin_CG_est_Ohm NFmin_dB NF_dB Rn_Ohm SOpt_real SOpt_imag SOpt_mag
5.0 50e-6 0.60e-6 0.71 0.71 5 0 9.46957E-05 0.00189391 0.473479 0.00132143 1.64484E-05 13.9544 60796.2 80.3377 756.758 0.00129047 3.40069 59.8973 0.983502 0.102951 0.988875
5.0 50e-6 0.60e-6 0.715 0.715 5 0 0.000101845 0.0020369 0.509224 0.00139 1.75947E-05 13.6482 56835.3 79.0011 719.425 0.00126044 3.33387 58.2399 0.982834 0.104276 0.98835
5.0 50e-6 0.60e-6 0.72 0.72 5 0 0.000109355 0.0021871 0.546776 0.00145916 1.87852E-05 13.3433 53233.3 77.6758 685.327 0.00123354 3.2734 56.7632 0.982165 0.105602 0.987825
5.0 50e-6 0.60e-6 0.725 0.725 5 0 0.000117229 0.00234458 0.586146 0.00152869 2.00184E-05 13.0402 49954 76.364 654.156 0.00120946 3.21896 55.4527 0.981496 0.106924 0.987303
5.0 50e-6 0.60e-6 0.73 0.73 5 0 0.000125468 0.00250936 0.62734 0.00159838 2.12926E-05 12.7393 46964.7 75.0675 625.634 0.00118794 3.17022 54.295 0.980832 0.108239 0.986786
5.0 50e-6 0.60e-6 0.735 0.735 5 0 0.000134071 0.00268143 0.670357 0.00166802 2.26057E-05 12.4413 44236.7 73.7879 599.512 0.00116872 3.12689 53.2783 0.980173 0.109542 0.986275
5.0 50e-6 0.60e-6 0.74 0.74 5 0 0.000143038 0.00286077 0.715192 0.00173742 2.39555E-05 12.1465 41744 72.5268 575.567 0.00115156 3.08868 52.3918 0.979522 0.110828 0.985771
5.0 50e-6 0.60e-6 0.745 0.745 5 0 0.000152367 0.00304734 0.761835 0.00180637 2.53398E-05 11.8554 39463.6 71.2858 553.598 0.00113627 3.0553 51.6257 0.978881 0.112093 0.985278
5.0 50e-6 0.60e-6 0.75 0.75 5 0 0.000162054 0.00324108 0.810269 0.00187468 2.67559E-05 11.5682 37374.9 70.066 533.424 0.00112265 3.02649 50.9712 0.978252 0.113334 0.984795
5.0 50e-6 0.60e-6 0.755 0.755 5 0 0.000172095 0.0034419 0.860475 0.00194218 2.82013E-05 11.2855 35459.4 68.8687 514.884 0.00111054 3.00199 50.4204 0.977638 0.114547 0.984325
5.0 50e-6 0.60e-6 0.76 0.76 5 0 0.000182485 0.0036497 0.912426 0.00200872 2.96731E-05 11.0076 33700.6 67.6949 497.83 0.00109978 2.98157 49.9659 0.977039 0.115729 0.983869
5.0 50e-6 0.60e-6 0.765 0.765 5 0 0.000193219 0.00386438 0.966094 0.00207412 3.11686E-05 10.7346 32083.6 66.5454 482.131 0.00109024 2.96497 49.6012 0.976457 0.116877 0.983427
5.0 50e-6 0.60e-6 0.77 0.77 5 0 0.000204289 0.00408578 1.02145 0.00213827 3.26848E-05 10.4669 30595.3 65.421 467.667 0.00108179 2.95199 49.3201 0.975893 0.11799 0.983
5.0 50e-6 0.60e-6 0.775 0.775 5 0 0.000215689 0.00431378 1.07844 0.00220104 3.4219E-05 10.2047 29223.6 64.3222 454.331 0.00107431 2.94241 49.117 0.975349 0.119065 0.98259
5.0 50e-6 0.60e-6 0.78 0.78 5 0 0.00022741 0.00454821 1.13705 0.00226232 3.57681E-05 9.94819 27957.9 63.2497 442.024 0.00106771 2.93603 48.987 0.974826 0.1201 0.982196
5.0 50e-6 0.60e-6 0.785 0.785 5 0 0.000239445 0.0047889 1.19723 0.00232202 3.73294E-05 9.69752 26788.5 62.2036 430.659 0.0010619 2.93265 48.9253 0.974323 0.121095 0.98182
5.0 50e-6 0.60e-6 0.79 0.79 5 0 0.000251784 0.00503569 1.25892 0.00238008 3.89001E-05 9.45284 25706.9 61.1844 420.155 0.0010568 2.9321 48.9275 0.973842 0.122049 0.981461
5.0 50e-6 0.60e-6 0.795 0.795 5 0 0.000264419 0.00528838 1.3221 0.00243642 4.04774E-05 9.21422 24705.2 60.192 410.439 0.00105233 2.93418 48.9897 0.973383 0.122961 0.981119
5.0 50e-6 0.60e-6 0.8 0.8 5 0 0.00027734 0.00554679 1.3867 0.002491 4.20587E-05 8.98175 23776.3 59.2267 401.446 0.00104842 2.93875 49.108 0.972946 0.123832 0.980795
5.0 50e-6 0.60e-6 0.805 0.805 5 0 0.000290537 0.00581073 1.45268 0.00254378 4.36414E-05 8.75546 22914 58.2883 393.115 0.00104502 2.94562 49.2791 0.97253 0.124661 0.980488
5.0 50e-6 0.60e-6 0.81 0.81 5 0 0.000304 0.00608001 1.52 0.00259476 4.52233E-05 8.53538 22112.5 57.3766 385.392 0.00104208 2.95465 49.4997 0.972137 0.12545 0.980198
5.0 50e-6 0.60e-6 0.815 0.815 5 0 0.000317721 0.00635442 1.58861 0.00264392 4.68019E-05 8.32151 21366.6 56.4916 378.227 0.00103954 2.9657 49.7666 0.971764 0.126198 0.979925
5.0 50e-6 0.60e-6 0.82 0.82 5 0 0.000331689 0.00663378 1.65845 0.00269126 4.83752E-05 8.11381 20671.7 55.633 371.573 0.00103737 2.97862 50.077 0.971413 0.126907 0.979668
5.0 50e-6 0.60e-6 0.825 0.825 5 0 0.000345894 0.00691789 1.72947 0.0027368 4.99412E-05 7.91224 20023.6 54.8005 365.39 0.00103553 2.99327 50.4282 0.971082 0.127577 0.979427
5.0 50e-6 0.60e-6 0.83 0.83 5 0 0.000360328 0.00720655 1.80164 0.00278056 5.14979E-05 7.71675 19418.3 53.9936 359.64 0.00103397 3.00953 50.8176 0.970771 0.128211 0.979201
5.0 50e-6 0.60e-6 0.835 0.835 5 0 0.00037498 0.00749959 1.8749 0.00282257 5.30437E-05 7.52726 18852.4 53.2121 354.287 0.00103268 3.02726 51.2428 0.970479 0.128808 0.97899
5.0 50e-6 0.60e-6 0.84 0.84 5 0 0.000389841 0.00779681 1.9492 0.00286287 5.45771E-05 7.34369 18322.7 52.4555 349.3 0.00103162 3.04637 51.7013 0.970206 0.129371 0.978793
5.0 50e-6 0.60e-6 0.845 0.845 5 0 0.000404902 0.00809804 2.02451 0.0029015 5.60966E-05 7.16593 17826.4 51.7232 344.65 0.00103077 3.06672 52.1911 0.96995 0.129902 0.97861
5.0 50e-6 0.60e-6 0.85 0.85 5 0 0.000420155 0.0084031 2.10077 0.00293851 5.7601E-05 6.99387 17360.8 51.0149 340.309 0.0010301 3.08821 52.7098 0.969711 0.1304 0.978439
5.0 50e-6 0.60e-6 0.855 0.855 5 0 0.000435591 0.00871182 2.17795 0.00297395 5.9089E-05 6.82739 16923.6 50.33 336.253 0.00102959 3.11073 53.2555 0.969488 0.130869 0.978281
5.0 50e-6 0.60e-6 0.86 0.86 5 0 0.000451202 0.00902403 2.25601 0.00300788 6.05598E-05 6.66638 16512.6 49.668 332.46 0.00102923 3.1342 53.8262 0.96928 0.131309 0.978134
5.0 50e-6 0.60e-6 0.865 0.865 5 0 0.00046698 0.00933959 2.3349 0.00304036 6.20124E-05 6.5107 16125.8 49.0283 328.908 0.001029 3.1585 54.42 0.969086 0.131722 0.977998
5.0 50e-6 0.60e-6 0.87 0.87 5 0 0.000482917 0.00965834 2.41459 0.00307145 6.34462E-05 6.36021 15761.4 48.4104 325.579 0.00102887 3.18356 55.035 0.968906 0.13211 0.977871
5.0 50e-6 0.60e-6 0.875 0.875 5 0 0.000499007 0.00998014 2.49504 0.00310122 6.48603E-05 6.21478 15417.7 47.8138 322.454 0.00102884 3.20928 55.6695 0.968739 0.132473 0.977755
5.0 50e-6 0.60e-6 0.88 0.88 5 0 0.000515243 0.0103049 2.57621 0.00312972 6.62544E-05 6.07426 15093.3 47.2378 319.518 0.0010289 3.23558 56.3218 0.968584 0.132813 0.977647
5.0 50e-6 0.60e-6 0.885 0.885 5 0 0.000531617 0.0106323 2.65809 0.00315701 6.7628E-05 5.93851 14786.8 46.682 316.755 0.00102903 3.26238 56.9903 0.968439 0.133133 0.977547
5.0 50e-6 0.60e-6 0.89 0.89 5 0 0.000548124 0.0109625 2.74062 0.00318317 6.89808E-05 5.80739 14496.8 46.1458 314.152 0.00102922 3.28961 57.6733 0.968305 0.133432 0.977455
5.0 50e-6 0.60e-6 0.895 0.895 5 0 0.000564759 0.0112952 2.82379 0.00320826 7.03124E-05 5.68075 14222.2 45.6286 311.696 0.00102945 3.3172 58.3694 0.968181 0.133712 0.97737
5.0 50e-6 0.60e-6 0.9 0.9 5 0 0.000581515 0.0116303 2.90758 0.00323233 7.16227E-05 5.55846 13962.1 45.1299 309.375 0.00102973 3.34508 59.077 0.968065 0.133974 0.977292
5.0 50e-6 0.60e-6 0.905 0.905 5 0 0.000598388 0.0119678 2.99194 0.00325544 7.29116E-05 5.44035 13715.2 44.6491 307.178 0.00103005 3.37318 59.7947 0.967958 0.13422 0.977219
5.0 50e-6 0.60e-6 0.91 0.91 5 0 0.000615372 0.0123074 3.07686 0.00327766 7.41791E-05 5.32631 13480.9 44.1858 305.096 0.00103038 3.40146 60.5212 0.967858 0.13445 0.977152
5.0 50e-6 0.60e-6 0.915 0.915 5 0 0.000632463 0.0126493 3.16231 0.00329904 7.54251E-05 5.21618 13258.2 43.7393 303.118 0.00103074 3.42985 61.2551 0.967765 0.134666 0.97709
5.0 50e-6 0.60e-6 0.92 0.92 5 0 0.000649657 0.0129931 3.24828 0.00331964 7.66498E-05 5.10984 13046.3 43.3092 301.237 0.00103111 3.4583 61.9953 0.967679 0.134869 0.977032
5.0 50e-6 0.60e-6 0.925 0.925 5 0 0.00066695 0.013339 3.33475 0.00333951 7.78532E-05 5.00714 12844.7 42.8949 299.445 0.00103148 3.48676 62.7405 0.967599 0.135058 0.976979
5.0 50e-6 0.60e-6 0.93 0.93 5 0 0.000684338 0.0136868 3.42169 0.0033587 7.90355E-05 4.90795 12652.5 42.496 297.735 0.00103186 3.51518 63.4894 0.967524 0.135236 0.976929
5.0 50e-6 0.60e-6 0.935 0.935 5 0 0.000701818 0.0140364 3.50909 0.00337725 8.01969E-05 4.81215 12469.3 42.112 296.099 0.00103223 3.54353 64.2412 0.967454 0.135403 0.976883
5.0 50e-6 0.60e-6 0.94 0.94 5 0 0.000719387 0.0143877 3.59693 0.00339523 8.13377E-05 4.71961 12294.4 41.7424 294.531 0.00103259 3.57176 64.9946 0.967388 0.13556 0.97684
5.0 50e-6 0.60e-6 0.945 0.945 5 0 0.000737041 0.0147408 3.68521 0.00341266 8.24579E-05 4.63021 12127.4 41.3866 293.027 0.00103294 3.59984 65.7487 0.967326 0.135708 0.976799
5.0 50e-6 0.60e-6 0.95 0.95 5 0 0.000754779 0.0150956 3.77389 0.00342959 8.3558E-05 4.54383 11967.7 41.0444 291.58 0.00103328 3.62773 66.5026 0.967269 0.135846 0.976761
5.0 50e-6 0.60e-6 0.955 0.955 5 0 0.000772597 0.0154519 3.86298 0.00344606 8.46382E-05 4.46036 11815 40.7152 290.186 0.0010336 3.65541 67.2553 0.967214 0.135976 0.976726
5.0 50e-6 0.60e-6 0.96 0.96 5 0 0.000790493 0.0158099 3.95247 0.00346211 8.56989E-05 4.37968 11668.8 40.3985 288.841 0.0010339 3.68284 68.0061 0.967163 0.136099 0.976692
5.0 50e-6 0.60e-6 0.965 0.965 5 0 0.000808466 0.0161693 4.04233 0.00347777 8.67403E-05 4.30169 11528.7 40.0941 287.54 0.00103418 3.71 68.7541 0.967114 0.136214 0.97666
5.0 50e-6 0.60e-6 0.97 0.97 5 0 0.000826513 0.0165303 4.13256 0.00349308 8.77628E-05 4.22629 11394.3 39.8014 286.28 0.00103443 3.73686 69.4986 0.967068 0.136323 0.976629
5.0 50e-6 0.60e-6 0.975 0.975 5 0 0.000844632 0.0168926 4.22316 0.00350806 8.87667E-05 4.15336 11265.5 39.52 285.058 0.00103466 3.76341 70.2389 0.967024 0.136425 0.9766
5.0 50e-6 0.60e-6 0.98 0.98 5 0 0.000862823 0.0172565 4.31411 0.00352275 8.97524E-05 4.08282 11141.8 39.2496 283.869 0.00103486 3.78963 70.9744 0.966982 0.136522 0.976572
5.0 50e-6 0.60e-6 0.985 0.985 5 0 0.000881083 0.0176217 4.40541 0.00353717 9.07203E-05 4.01457 11022.9 38.9898 282.712 0.00103503 3.8155 71.7045 0.966942 0.136614 0.976545
5.0 50e-6 0.60e-6 0.99 0.99 5 0 0.000899411 0.0179882 4.49706 0.00355134 9.16706E-05 3.94852 10908.6 38.7403 281.583 0.00103518 3.84101 72.4286 0.966903 0.1367 0.976519
5.0 50e-6 0.60e-6 0.995 0.995 5 0 0.000917806 0.0183561 4.58903 0.0035653 9.26038E-05 3.88459 10798.7 38.5006 280.481 0.00103529 3.86614 73.1462 0.966866 0.136782 0.976493
5.0 50e-6 0.60e-6 1 1 5 0 0.000936268 0.0187254 4.68134 0.00357906 9.35203E-05 3.82268 10692.9 38.2704 279.403 0.00103537 3.89089 73.8569 0.96683 0.136859 0.976468
5.0 50e-6 0.60e-6 1.005 1.005 5 0 0.000954794 0.0190959 4.77397 0.00359263 9.44202E-05 3.76273 10590.9 38.0494 278.347 0.00103542 3.91524 74.5603 0.966795 0.136933 0.976444
5.0 50e-6 0.60e-6 1.01 1.01 5 0 0.000973385 0.0194677 4.86692 0.00360605 9.53042E-05 3.70465 10492.7 37.8372 277.312 0.00103545 3.93919 75.2559 0.966761 0.137002 0.97642
5.0 50e-6 0.60e-6 1.015 1.015 5 0 0.000992039 0.0198408 4.96019 0.00361932 9.61724E-05 3.64836 10398 37.6336 276.295 0.00103544 3.96273 75.9435 0.966728 0.137068 0.976397
5.0 50e-6 0.60e-6 1.02 1.02 5 0 0.00101076 0.0202151 5.05378 0.00363246 9.70252E-05 3.59381 10306.6 37.4383 275.296 0.0010354 3.98586 76.6227 0.966696 0.137131 0.976374
5.0 50e-6 0.60e-6 1.025 1.025 5 0 0.00102953 0.0205907 5.14767 0.00364549 9.78631E-05 3.54091 10218.4 37.2509 274.312 0.00103533 4.00858 77.2934 0.966664 0.137191 0.976351
5.0 50e-6 0.60e-6 1.03 1.03 5 0 0.00104838 0.0209675 5.24188 0.00365841 9.86862E-05 3.4896 10133.1 37.0712 273.343 0.00103523 4.03088 77.9551 0.966633 0.137248 0.976328
5.0 50e-6 0.60e-6 1.035 1.035 5 0 0.00106728 0.0213455 5.33638 0.00367125 9.94951E-05 3.43983 10050.7 36.8988 272.387 0.00103511 4.05276 78.6079 0.966602 0.137302 0.976305
5.0 50e-6 0.60e-6 1.04 1.04 5 0 0.00108624 0.0217248 5.4312 0.003684 0.00010029 3.39152 9971.09 36.7336 271.444 0.00103495 4.07422 79.2514 0.966572 0.137354 0.976282
5.0 50e-6 0.60e-6 1.045 1.045 5 0 0.00110526 0.0221052 5.52631 0.00369669 0.000101071 3.34463 9894.03 36.5752 270.512 0.00103477 4.09526 79.8856 0.966542 0.137404 0.97626
5.0 50e-6 0.60e-6 1.05 1.05 5 0 0.00112434 0.0224869 5.62172 0.00370932 0.000101839 3.29909 9819.44 36.4234 269.592 0.00103456 4.1159 80.5104 0.966512 0.137451 0.976237
5.0 50e-6 0.60e-6 1.055 1.055 5 0 0.00114349 0.0228697 5.71744 0.00372189 0.000102594 3.25486 9747.2 36.278 268.681 0.00103432 4.13612 81.1256 0.966483 0.137497 0.976214
5.0 50e-6 0.60e-6 1.06 1.06 5 0 0.00116269 0.0232538 5.81345 0.00373441 0.000103336 3.21188 9677.21 36.1387 267.78 0.00103406 4.15593 81.7312 0.966454 0.13754 0.976192
5.0 50e-6 0.60e-6 1.065 1.065 5 0 0.00118195 0.023639 5.90975 0.0037469 0.000104065 3.1701 9609.37 36.0053 266.887 0.00103377 4.17533 82.3273 0.966425 0.137582 0.976169
5.0 50e-6 0.60e-6 1.07 1.07 5 0 0.00120127 0.0240254 6.00636 0.00375935 0.000104782 3.12948 9543.58 35.8777 266.003 0.00103346 4.19434 82.9137 0.966396 0.137622 0.976146
5.0 50e-6 0.60e-6 1.075 1.075 5 0 0.00122065 0.024413 6.10325 0.00377177 0.000105488 3.08997 9479.75 35.7555 265.127 0.00103312 4.21295 83.4905 0.966367 0.13766 0.976123
5.0 50e-6 0.60e-6 1.08 1.08 5 0 0.00124009 0.0248018 6.20045 0.00378417 0.000106182 3.05153 9417.8 35.6386 264.259 0.00103277 4.23117 84.0577 0.966338 0.137697 0.976099
5.0 50e-6 0.60e-6 1.085 1.085 5 0 0.00125959 0.0251917 6.29793 0.00379655 0.000106865 3.01412 9357.64 35.5267 263.397 0.00103239 4.24901 84.6153 0.96631 0.137733 0.976076
5.0 50e-6 0.60e-6 1.09 1.09 5 0 0.00127914 0.0255829 6.39571 0.00380891 0.000107536 2.9777 9299.2 35.4198 262.542 0.00103199 4.26647 85.1635 0.966281 0.137767 0.976053
5.0 50e-6 0.60e-6 1.095 1.095 5 0 0.00129876 0.0259752 6.49379 0.00382125 0.000108197 2.94224 9242.41 35.3176 261.694 0.00103157 4.28356 85.7022 0.966252 0.1378 0.976029
5.0 50e-6 0.60e-6 1.1 1.1 5 0 0.00131843 0.0263686 6.59216 0.00383359 0.000108847 2.90769 9187.19 35.2199 260.852 0.00103113 4.30029 86.2316 0.966224 0.137832 0.976005
5.0 50e-6 0.60e-6 1.105 1.105 5 0 0.00133816 0.0267633 6.69082 0.00384591 0.000109487 2.87402 9133.49 35.1266 260.016 0.00103068 4.31666 86.7518 0.966195 0.137863 0.975981
5.0 50e-6 0.60e-6 1.11 1.11 5 0 0.00135795 0.0271591 6.78977 0.00385822 0.000110117 2.84121 9081.25 35.0375 259.187 0.00103021 4.33268 87.2628 0.966167 0.137893 0.975957
5.0 50e-6 0.60e-6 1.115 1.115 5 0 0.0013778 0.0275561 6.88901 0.00387053 0.000110737 2.80921 9030.4 34.9524 258.362 0.00102972 4.34836 87.7649 0.966138 0.137921 0.975933
5.0 50e-6 0.60e-6 1.12 1.12 5 0 0.00139771 0.0279542 6.98855 0.00388283 0.000111348 2.778 8980.88 34.8713 257.544 0.00102922 4.3637 88.258 0.96611 0.137949 0.975909
5.0 50e-6 0.60e-6 1.125 1.125 5 0 0.00141768 0.0283535 7.08838 0.00389513 0.000111949 2.74755 8932.66 34.7939 256.731 0.0010287 4.37872 88.7424 0.966081 0.137976 0.975884
5.0 50e-6 0.60e-6 1.13 1.13 5 0 0.0014377 0.028754 7.1885 0.00390742 0.000112541 2.71783 8885.67 34.7201 255.923 0.00102817 4.39342 89.2182 0.966053 0.138003 0.97586
5.0 50e-6 0.60e-6 1.135 1.135 5 0 0.00145778 0.0291557 7.28892 0.00391971 0.000113124 2.68881 8839.88 34.6498 255.121 0.00102763 4.4078 89.6855 0.966024 0.138028 0.975835
5.0 50e-6 0.60e-6 1.14 1.14 5 0 0.00147793 0.0295585 7.38963 0.00393199 0.000113698 2.66048 8795.23 34.5828 254.324 0.00102707 4.42188 90.1445 0.965996 0.138053 0.97581
5.0 50e-6 0.60e-6 1.145 1.145 5 0 0.00149813 0.0299625 7.49063 0.00394427 0.000114264 2.6328 8751.68 34.519 253.532 0.00102651 4.43566 90.5953 0.965967 0.138077 0.975786
5.0 50e-6 0.60e-6 1.15 1.15 5 0 0.00151838 0.0303677 7.59192 0.00395655 0.000114821 2.60576 8709.2 34.4584 252.746 0.00102593 4.44916 91.0381 0.965938 0.1381 0.975761
5.0 50e-6 0.60e-6 1.155 1.155 5 0 0.0015387 0.030774 7.69351 0.00396882 0.00011537 2.57933 8667.74 34.4007 251.964 0.00102535 4.46237 91.473 0.96591 0.138123 0.975735
5.0 50e-6 0.60e-6 1.16 1.16 5 0 0.00155908 0.0311815 7.79538 0.00398109 0.000115912 2.55349 8627.27 34.3459 251.188 0.00102475 4.4753 91.9003 0.965881 0.138145 0.97571
5.0 50e-6 0.60e-6 1.165 1.165 5 0 0.00157951 0.0315902 7.89755 0.00399335 0.000116445 2.52822 8587.75 34.2939 250.416 0.00102415 4.48797 92.3201 0.965853 0.138167 0.975685
5.0 50e-6 0.60e-6 1.17 1.17 5 0 0.0016 0.0320001 8.00002 0.0040056 0.000116971 2.5035 8549.14 34.2445 249.65 0.00102354 4.50038 92.7324 0.965824 0.138188 0.97566
5.0 50e-6 0.60e-6 1.175 1.175 5 0 0.00162055 0.0324111 8.10277 0.00401785 0.000117489 2.47931 8511.42 34.1977 248.889 0.00102292 4.51254 93.1377 0.965795 0.138208 0.975634
5.0 50e-6 0.60e-6 1.18 1.18 5 0 0.00164116 0.0328233 8.20582 0.00403009 0.000118 2.45563 8474.56 34.1533 248.133 0.0010223 4.52445 93.5358 0.965767 0.138228 0.975609
5.0 50e-6 0.60e-6 1.185 1.185 5 0 0.00166183 0.0332366 8.30916 0.00404233 0.000118504 2.43245 8438.53 34.1113 247.382 0.00102167 4.53612 93.9271 0.965738 0.138248 0.975583
5.0 50e-6 0.60e-6 1.19 1.19 5 0 0.00168256 0.0336511 8.41279 0.00405455 0.000119001 2.40976 8403.29 34.0716 246.636 0.00102104 4.54756 94.3118 0.96571 0.138267 0.975558
5.0 50e-6 0.60e-6 1.195 1.195 5 0 0.00170334 0.0340668 8.51671 0.00406677 0.000119491 2.38752 8368.82 34.034 245.895 0.0010204 4.55877 94.6898 0.965681 0.138286 0.975532
5.0 50e-6 0.60e-6 1.2 1.2 5 0 0.00172418 0.0344837 8.62092 0.00407897 0.000119975 2.36574 8335.1 33.9986 245.16 0.00101976 4.56977 95.0615 0.965653 0.138304 0.975507
5.0 50e-6 0.60e-6 1.205 1.205 5 0 0.00174508 0.0349017 8.72542 0.00409117 0.000120451 2.34439 8302.1 33.9653 244.429 0.00101911 4.58055 95.4271 0.965625 0.138322 0.975481
5.0 50e-6 0.60e-6 1.21 1.21 5 0 0.00176604 0.0353209 8.83022 0.00410335 0.000120922 2.32347 8269.79 33.9338 243.704 0.00101846 4.59113 95.7865 0.965596 0.138339 0.975456
5.0 50e-6 0.60e-6 1.215 1.215 5 0 0.00178706 0.0357412 8.93531 0.00411551 0.000121386 2.30295 8238.17 33.9043 242.983 0.00101781 4.6015 96.1401 0.965568 0.138356 0.97543
5.0 50e-6 0.60e-6 1.22 1.22 5 0 0.00180814 0.0361627 9.04068 0.00412766 0.000121844 2.28283 8207.19 33.8765 242.268 0.00101716 4.61168 96.4879 0.96554 0.138373 0.975404
5.0 50e-6 0.60e-6 1.225 1.225 5 0 0.00182927 0.0365854 9.14635 0.0041398 0.000122296 2.26309 8176.85 33.8505 241.558 0.0010165 4.62168 96.8301 0.965511 0.138389 0.975379
5.0 50e-6 0.60e-6 1.23 1.23 5 0 0.00185046 0.0370092 9.2523 0.00415192 0.000122743 2.24372 8147.12 33.8262 240.853 0.00101585 4.63149 97.1669 0.965483 0.138405 0.975353
5.0 50e-6 0.60e-6 1.235 1.235 5 0 0.00187171 0.0374342 9.35855 0.00416402 0.000123183 2.22471 8117.99 33.8035 240.153 0.00101519 4.64112 97.4985 0.965455 0.138421 0.975328
5.0 50e-6 0.60e-6 1.24 1.24 5 0 0.00189302 0.0378603 9.46508 0.0041761 0.000123618 2.20606 8089.43 33.7823 239.458 0.00101453 4.65058 97.8248 0.965427 0.138437 0.975302
5.0 50e-6 0.60e-6 1.245 1.245 5 0 0.00191438 0.0382876 9.57191 0.00418816 0.000124047 2.18774 8061.43 33.7626 238.768 0.00101387 4.65988 98.1462 0.9654 0.138452 0.975277
5.0 50e-6 0.60e-6 1.25 1.25 5 0 0.0019358 0.0387161 9.67902 0.00420021 0.000124471 2.16975 8033.98 33.7444 238.084 0.00101321 4.66901 98.4627 0.965372 0.138467 0.975252
5.0 50e-6 0.60e-6 1.255 1.255 5 0 0.00195728 0.0391457 9.78641 0.00421223 0.00012489 2.15208 8007.04 33.7275 237.404 0.00101255 4.67799 98.7745 0.965344 0.138481 0.975226
5.0 50e-6 0.60e-6 1.26 1.26 5 0 0.00197882 0.0395764 9.8941 0.00422422 0.000125304 2.13472 7980.62 33.7119 236.73 0.0010119 4.68681 99.0818 0.965316 0.138496 0.975201
5.0 50e-6 0.60e-6 1.265 1.265 5 0 0.00200041 0.0400083 10.0021 0.0042362 0.000125712 2.11766 7954.69 33.6977 236.061 0.00101124 4.69549 99.3845 0.965289 0.13851 0.975176
5.0 50e-6 0.60e-6 1.27 1.27 5 0 0.00202207 0.0404413 10.1103 0.00424815 0.000126115 2.1009 7929.25 33.6846 235.397 0.00101058 4.70403 99.683 0.965262 0.138523 0.975151
5.0 50e-6 0.60e-6 1.275 1.275 5 0 0.00204377 0.0408755 10.2189 0.00426007 0.000126514 2.08441 7904.26 33.6727 234.738 0.00100993 4.71243 99.9772 0.965234 0.138537 0.975126
5.0 50e-6 0.60e-6 1.28 1.28 5 0 0.00206554 0.0413108 10.3277 0.00427197 0.000126908 2.06821 7879.74 33.662 234.084 0.00100928 4.72069 100.267 0.965207 0.13855 0.9751
5.0 50e-6 0.60e-6 1.285 1.285 5 0 0.00208736 0.0417472 10.4368 0.00428384 0.000127297 2.05228 7855.65 33.6524 233.435 0.00100863 4.72883 100.554 0.96518 0.138563 0.975076
5.0 50e-6 0.60e-6 1.29 1.29 5 0 0.00210924 0.0421848 10.5462 0.00429569 0.000127681 2.0366 7831.99 33.6438 232.792 0.00100798 4.73684 100.836 0.965153 0.138576 0.975051
5.0 50e-6 0.60e-6 1.295 1.295 5 0 0.00213118 0.0426235 10.6559 0.0043075 0.000128062 2.02118 7808.75 33.6362 232.153 0.00100733 4.74473 101.114 0.965126 0.138589 0.975026
5.0 50e-6 0.60e-6 1.3 1.3 5 0 0.00215317 0.0430634 10.7658 0.00431929 0.000128437 2.00601 7785.91 33.6296 231.52 0.00100669 4.7525 101.389 0.9651 0.138601 0.975001
5.0 50e-6 0.60e-6 1.305 1.305 5 0 0.00217522 0.0435043 10.8761 0.00433104 0.000128809 1.99108 7763.46 33.6239 230.891 0.00100605 4.76015 101.661 0.965073 0.138614 0.974977
5.0 50e-6 0.60e-6 1.31 1.31 5 0 0.00219732 0.0439464 10.9866 0.00434277 0.000129176 1.97639 7741.4 33.6191 230.268 0.00100541 4.7677 101.929 0.965047 0.138626 0.974952
5.0 50e-6 0.60e-6 1.315 1.315 5 0 0.00221948 0.0443896 11.0974 0.00435446 0.000129539 1.96193 7719.71 33.6151 229.65 0.00100478 4.77514 102.194 0.96502 0.138637 0.974928
5.0 50e-6 0.60e-6 1.32 1.32 5 0 0.0022417 0.044834 11.2085 0.00436612 0.000129898 1.94768 7698.38 33.612 229.036 0.00100415 4.78248 102.455 0.964994 0.138649 0.974904
5.0 50e-6 0.60e-6 1.325 1.325 5 0 0.00226397 0.0452794 11.3199 0.00437775 0.000130252 1.93366 7677.4 33.6097 228.428 0.00100352 4.78971 102.714 0.964968 0.138661 0.97488
5.0 50e-6 0.60e-6 1.33 1.33 5 0 0.0022863 0.045726 11.4315 0.00438934 0.000130603 1.91985 7656.77 33.6082 227.825 0.0010029 4.79685 102.969 0.964942 0.138672 0.974856
5.0 50e-6 0.60e-6 1.335 1.335 5 0 0.00230868 0.0461736 11.5434 0.0044009 0.000130951 1.90624 7636.47 33.6073 227.226 0.00100228 4.8039 103.222 0.964916 0.138683 0.974832
5.0 50e-6 0.60e-6 1.34 1.34 5 0 0.00233112 0.0466224 11.6556 0.00441243 0.000131294 1.89284 7616.49 33.6072 226.633 0.00100166 4.81085 103.471 0.964891 0.138694 0.974808
5.0 50e-6 0.60e-6 1.345 1.345 5 0 0.00235361 0.0470722 11.7681 0.00442392 0.000131634 1.87963 7596.84 33.6078 226.044 0.00100104 4.81772 103.718 0.964865 0.138705 0.974784
